user_id,signup_date,signup_channel,age,country,experiment_group,funnel_stage
2366,2025-10-18,Referral,41,Australia,B,Subscription
2367,2025-10-26,Google Ads,34,India,B,Email Verification
2368,2025-07-07,Organic Search,39,United States,B,Renewal
2369,2026-01-15,LinkedIn,43,Canada,A,Feature Adoption
2370,2026-03-09,Google Ads,60,United Kingdom,A,Feature Adoption
2371,2025-08-24,Referral,57,India,B,Signup
2372,2025-11-18,Email Campaign,42,United States,A,Renewal
2373,2025-08-19,Organic Search,30,United States,A,Subscription
2374,2026-01-07,Organic Search,19,Canada,B,Email Verification
2375,2025-08-31,Organic Search,31,United States,B,Subscription
2376,2025-07-16,Referral,29,India,B,Feature Adoption
2377,2025-10-29,Google Ads,62,India,A,Feature Adoption
2378,2026-04-15,Google Ads,27,Germany,B,Feature Adoption
2379,2026-01-10,Organic Search,47,Canada,B,Renewal
2380,2026-04-22,Referral,35,Germany,A,Subscription
2381,2025-10-12,Referral,35,United States,A,Feature Adoption
2382,2026-02-15,Referral,20,India,A,Subscription
2383,2026-02-08,Google Ads,32,Germany,A,Subscription
2384,2025-11-24,Google Ads,47,United Kingdom,A,Feature Adoption
2385,2026-01-08,LinkedIn,53,United States,A,Feature Adoption
2386,2025-12-25,Google Ads,41,United Kingdom,B,Feature Adoption
2387,2025-11-27,Organic Search,49,Germany,A,Feature Adoption
2388,2026-02-07,Organic Search,26,United States,B,Feature Adoption
2389,2026-02-24,Google Ads,61,United Kingdom,B,First Login
2390,2026-03-17,Referral,27,India,A,Feature Adoption
2391,2025-09-20,Referral,31,United Kingdom,A,Feature Adoption
2392,2026-01-31,Referral,52,India,B,Feature Adoption
2393,2025-07-03,Organic Search,28,United Kingdom,A,Subscription
2394,2025-12-19,Google Ads,41,United States,A,Feature Adoption
2395,2026-01-18,Organic Search,44,United States,A,Renewal
2396,2025-10-24,LinkedIn,62,Canada,A,Feature Adoption
2397,2025-07-01,Referral,24,India,B,Renewal
2398,2025-12-04,Organic Search,31,Canada,A,Email Verification
2399,2025-10-06,Organic Search,25,United States,B,Renewal
2400,2025-08-06,Organic Search,25,Canada,B,Feature Adoption
2401,2026-01-23,Organic Search,39,United Kingdom,B,Feature Adoption
2402,2026-02-05,LinkedIn,58,India,A,Signup
2403,2026-03-09,Email Campaign,40,Canada,B,Subscription
2404,2026-01-13,LinkedIn,45,France,A,Feature Adoption
2405,2025-12-27,Email Campaign,19,Germany,B,Renewal
2406,2025-08-14,Google Ads,23,United Kingdom,B,Renewal
2407,2025-08-18,Google Ads,33,Germany,A,Feature Adoption
2408,2025-12-13,Organic Search,46,France,B,Subscription
2409,2025-07-06,LinkedIn,61,United Kingdom,A,Renewal
2410,2026-02-13,Organic Search,35,United States,A,Feature Adoption
2411,2026-04-01,LinkedIn,55,United States,B,Subscription
2412,2025-09-28,Referral,28,United States,B,Subscription
2413,2026-02-04,Organic Search,22,United States,B,Subscription
2414,2025-07-03,Google Ads,59,Germany,A,Subscription
2415,2025-07-23,Organic Search,61,United States,A,Feature Adoption
2416,2026-02-13,Referral,25,India,B,Feature Adoption
2417,2026-04-15,Organic Search,62,Canada,B,Subscription
2418,2026-01-05,LinkedIn,48,United States,B,Subscription
2419,2026-02-02,Organic Search,60,United States,B,Subscription
2420,2025-11-02,Referral,25,India,B,Feature Adoption
2421,2025-10-04,LinkedIn,52,Canada,B,Feature Adoption
2422,2025-08-04,Email Campaign,55,Germany,B,Subscription
2423,2025-10-27,Organic Search,65,United States,A,Signup
2424,2025-07-31,Google Ads,51,United States,A,Feature Adoption
2425,2025-07-05,Organic Search,38,Australia,A,Renewal
2426,2025-10-18,Organic Search,48,Canada,B,Feature Adoption
2427,2026-04-10,LinkedIn,22,United Kingdom,B,Feature Adoption
2428,2026-03-19,Organic Search,48,France,A,Renewal
2429,2026-04-16,Organic Search,44,United Kingdom,A,Feature Adoption
2430,2025-10-24,Referral,45,Canada,B,Feature Adoption
2431,2026-01-19,Organic Search,41,Germany,B,Subscription
2432,2025-10-24,LinkedIn,57,United States,A,Feature Adoption
2433,2026-01-25,LinkedIn,28,France,B,Subscription
2434,2026-03-12,LinkedIn,19,Canada,B,Subscription
2435,2025-09-13,LinkedIn,35,United States,B,Subscription
2436,2025-12-22,Organic Search,38,United Kingdom,A,Renewal
2437,2026-02-26,Google Ads,62,United States,A,Feature Adoption
2438,2026-04-20,Organic Search,62,United States,B,Feature Adoption
2439,2026-03-22,LinkedIn,58,United States,B,Feature Adoption
2440,2025-11-25,Google Ads,38,United States,A,Feature Adoption
2441,2025-12-26,Email Campaign,39,United States,A,Feature Adoption
2442,2025-11-13,Google Ads,30,Germany,A,Renewal
2443,2025-09-10,Referral,30,Germany,A,Feature Adoption
2444,2026-04-04,Google Ads,47,United States,A,Feature Adoption
2445,2025-11-27,LinkedIn,58,United States,A,Feature Adoption
2446,2026-03-12,Google Ads,63,United States,B,Subscription
2447,2026-04-02,Organic Search,22,United States,B,Renewal
2448,2026-04-08,Email Campaign,30,United States,A,Feature Adoption
2449,2026-03-11,Google Ads,55,India,A,Feature Adoption
2450,2026-02-01,Organic Search,45,United States,A,Feature Adoption
2451,2025-08-25,Google Ads,25,United States,B,Feature Adoption
2452,2025-07-28,Organic Search,24,United States,A,Feature Adoption
2453,2025-08-19,Email Campaign,31,Germany,B,Subscription
2454,2025-07-31,Organic Search,57,United States,A,Feature Adoption
2455,2025-11-01,Organic Search,54,United Kingdom,A,Renewal
2456,2025-12-29,Referral,53,United States,A,Subscription
2457,2025-09-26,Referral,31,Australia,A,Signup
2458,2025-09-21,Organic Search,35,Germany,A,First Login
2459,2025-11-04,Referral,47,United States,A,Renewal
2460,2025-10-21,Organic Search,60,United States,B,Subscription
2461,2026-01-14,Google Ads,23,United States,B,Subscription
2462,2025-09-15,LinkedIn,57,United States,A,Signup
2463,2025-11-17,Organic Search,45,Germany,A,Feature Adoption
2464,2025-12-12,Organic Search,42,United Kingdom,A,Feature Adoption
2465,2026-01-07,Organic Search,62,United States,A,Feature Adoption
2466,2026-01-23,Organic Search,43,United States,B,Subscription
2467,2025-10-27,Google Ads,19,India,A,Feature Adoption
2468,2025-08-03,Google Ads,42,Australia,A,Feature Adoption
2469,2025-07-11,Google Ads,45,Germany,B,Feature Adoption
2470,2025-10-26,Organic Search,34,India,B,Feature Adoption
2471,2026-04-26,LinkedIn,30,United Kingdom,A,Renewal
2472,2026-01-03,Organic Search,63,United States,A,Email Verification
2473,2026-04-10,Organic Search,34,United States,B,Feature Adoption
2474,2026-02-09,Organic Search,32,India,B,Feature Adoption
2475,2025-08-04,Organic Search,21,United States,A,Subscription
2476,2025-09-29,Organic Search,45,Canada,A,Feature Adoption
2477,2025-10-09,LinkedIn,24,United States,B,Renewal
2478,2026-03-31,Organic Search,41,Canada,A,First Login
2479,2025-10-04,Organic Search,28,United States,A,Feature Adoption
2480,2025-07-11,Google Ads,43,India,B,First Login
2481,2025-09-18,Referral,56,United States,A,Feature Adoption
2482,2025-11-20,Google Ads,63,Canada,B,Feature Adoption
2483,2025-07-22,Organic Search,18,United States,B,Subscription
2484,2026-03-08,LinkedIn,52,United States,A,Renewal
2485,2026-02-24,Email Campaign,40,India,A,Feature Adoption
2486,2026-01-24,LinkedIn,44,United Kingdom,B,Renewal
2487,2025-09-03,Referral,56,United States,A,Subscription
2488,2025-08-29,LinkedIn,42,Canada,B,Email Verification
2489,2026-03-07,Organic Search,45,United States,A,Subscription
2490,2026-02-16,Referral,65,France,B,Renewal
2491,2026-01-19,Organic Search,32,United States,A,Feature Adoption
2492,2026-01-21,Google Ads,31,Canada,B,Subscription
2493,2025-07-27,Organic Search,58,United States,A,Feature Adoption
2494,2025-07-28,Google Ads,59,India,A,Email Verification
2495,2025-11-28,Google Ads,48,United Kingdom,B,Renewal
2496,2026-03-03,Organic Search,37,United States,A,Feature Adoption
2497,2025-08-21,Organic Search,35,Germany,B,Subscription
2498,2026-03-24,Google Ads,39,Canada,A,Feature Adoption
2499,2025-12-15,Organic Search,51,United States,A,Renewal
2500,2026-03-07,Google Ads,60,United Kingdom,A,Subscription
2501,2026-04-16,Google Ads,27,India,A,Feature Adoption
2502,2026-02-11,LinkedIn,27,United Kingdom,B,Renewal
2503,2025-08-17,LinkedIn,32,United States,B,Feature Adoption
2504,2025-09-07,Organic Search,44,United Kingdom,A,Renewal
2505,2026-02-04,Google Ads,31,United States,B,First Login
2506,2025-07-20,Organic Search,22,Canada,B,Renewal
2507,2025-09-23,Email Campaign,23,Canada,A,Subscription
2508,2025-12-23,LinkedIn,48,India,A,Feature Adoption
2509,2026-04-12,Google Ads,65,India,B,Subscription
2510,2026-03-27,Organic Search,63,Germany,A,Subscription
2511,2026-05-01,LinkedIn,19,United States,B,Feature Adoption
2512,2026-03-18,Organic Search,43,India,B,Subscription
2513,2025-11-09,Organic Search,32,United States,A,Feature Adoption
2514,2025-11-05,Google Ads,24,United States,A,Feature Adoption
2515,2026-01-28,LinkedIn,39,Canada,B,Feature Adoption
2516,2026-03-04,Email Campaign,38,Germany,A,Email Verification
2517,2026-01-24,Referral,48,United States,A,Feature Adoption
2518,2026-01-06,Organic Search,49,United States,A,Feature Adoption
2519,2025-10-18,Google Ads,36,Australia,B,Renewal
2520,2025-12-20,Organic Search,42,United States,A,First Login
2521,2025-08-12,LinkedIn,52,United States,B,Renewal
2522,2025-09-16,Email Campaign,29,United States,B,Feature Adoption
2523,2026-01-04,LinkedIn,62,India,B,Subscription
2524,2025-07-21,Organic Search,24,United States,B,Subscription
2525,2025-07-21,LinkedIn,30,Australia,A,Renewal
2526,2026-03-09,Organic Search,57,United Kingdom,A,Email Verification
2527,2025-11-23,Organic Search,34,Canada,B,Renewal
2528,2026-03-21,Organic Search,62,United Kingdom,B,Feature Adoption
2529,2025-12-21,LinkedIn,46,Germany,B,Subscription
2530,2025-11-28,LinkedIn,44,Australia,A,Feature Adoption
2531,2025-12-06,LinkedIn,47,United States,B,Feature Adoption
2532,2025-08-10,Organic Search,27,India,B,Subscription
2533,2025-09-15,LinkedIn,39,United States,A,Feature Adoption
2534,2026-03-04,Google Ads,59,United States,A,Subscription
2535,2026-04-27,Organic Search,48,Germany,A,Feature Adoption
2536,2026-01-17,Organic Search,20,United States,A,Subscription
2537,2026-01-16,Organic Search,60,Canada,A,Subscription
2538,2025-12-13,Google Ads,65,Australia,A,Feature Adoption
2539,2025-12-09,Email Campaign,62,France,B,Renewal
2540,2025-09-23,Email Campaign,49,Canada,A,Feature Adoption
2541,2025-07-22,Referral,56,United States,B,Feature Adoption
2542,2025-10-12,LinkedIn,18,Canada,A,Subscription
2543,2026-01-07,Organic Search,50,United States,B,Feature Adoption
2544,2026-03-16,Organic Search,51,United States,A,Feature Adoption
2545,2025-10-09,Google Ads,20,India,B,Subscription
2546,2026-04-07,Organic Search,47,India,B,Feature Adoption
2547,2026-01-25,Google Ads,22,India,B,Renewal
2548,2026-02-23,Referral,32,United Kingdom,A,Subscription
2549,2025-10-23,Google Ads,59,United States,A,Subscription
2550,2026-04-23,Organic Search,51,United States,B,Feature Adoption
2551,2026-02-16,Organic Search,21,United States,A,Subscription
2552,2025-11-18,Google Ads,44,India,B,Renewal
2553,2025-12-04,LinkedIn,49,Germany,A,Feature Adoption
2554,2026-04-09,Organic Search,33,United States,A,Feature Adoption
2555,2025-12-16,Organic Search,18,Germany,A,Email Verification
2556,2025-11-03,Email Campaign,26,United States,A,Subscription
2557,2025-09-25,LinkedIn,44,Germany,B,Subscription
2558,2025-09-22,Google Ads,36,France,B,Subscription
2559,2026-04-07,LinkedIn,27,United States,A,Renewal
2560,2025-07-02,Email Campaign,35,United States,A,First Login
2561,2026-02-17,Organic Search,52,United Kingdom,B,Feature Adoption
2562,2025-11-20,LinkedIn,23,United States,B,Feature Adoption
2563,2025-10-05,Google Ads,19,United States,A,Feature Adoption
2564,2025-08-14,Email Campaign,39,United States,B,Renewal
2565,2026-03-31,Organic Search,58,India,B,Feature Adoption
2566,2026-01-16,LinkedIn,50,Canada,A,Feature Adoption
2567,2025-09-24,Organic Search,55,United Kingdom,A,Email Verification
2568,2025-10-25,Referral,49,India,A,Feature Adoption
2569,2025-12-12,LinkedIn,20,United States,B,Feature Adoption
2570,2026-04-19,Google Ads,41,India,A,Feature Adoption
2571,2025-07-04,Email Campaign,23,India,B,Feature Adoption
2572,2026-03-24,Google Ads,26,United States,B,Subscription
2573,2026-04-09,LinkedIn,57,United States,A,Subscription
2574,2025-12-10,Organic Search,45,United Kingdom,B,Renewal
2575,2025-07-29,Email Campaign,26,Germany,A,Subscription
2576,2025-09-17,Organic Search,22,Australia,A,Feature Adoption
2577,2026-03-13,Organic Search,19,United States,B,Feature Adoption
2578,2025-10-03,LinkedIn,51,India,A,Renewal
2579,2026-01-02,Organic Search,39,India,B,Feature Adoption
2580,2026-04-22,Organic Search,32,Australia,B,Feature Adoption
2581,2026-04-08,LinkedIn,23,India,A,Feature Adoption
2582,2026-04-22,Referral,53,United Kingdom,A,First Login
2583,2026-01-23,LinkedIn,44,United States,B,Feature Adoption
2584,2025-07-27,Organic Search,55,United States,B,Renewal
2585,2025-07-22,Google Ads,52,United States,B,Feature Adoption
2586,2026-04-14,Referral,39,United States,B,Subscription
2587,2026-04-18,LinkedIn,19,United States,B,Subscription
2588,2025-09-03,Organic Search,61,India,A,Renewal
2589,2025-07-03,LinkedIn,54,India,A,Subscription
2590,2025-10-05,Google Ads,45,United States,B,Subscription
2591,2025-10-07,Referral,26,United States,B,Subscription
2592,2026-04-23,Organic Search,25,United States,A,Feature Adoption
2593,2026-03-12,Organic Search,55,United States,B,Feature Adoption
2594,2025-09-04,Google Ads,55,Australia,B,Subscription
2595,2025-09-06,LinkedIn,33,United States,A,Subscription
2596,2026-01-19,Organic Search,25,United States,A,Subscription
2597,2025-08-26,Referral,24,United States,B,Subscription
2598,2025-09-14,LinkedIn,41,France,B,Subscription
2599,2026-03-23,LinkedIn,30,Canada,A,First Login
2600,2026-01-16,Google Ads,60,India,B,Subscription
2601,2025-11-18,Google Ads,45,United States,B,First Login
2602,2025-07-31,LinkedIn,31,United Kingdom,B,Renewal
2603,2025-09-11,Organic Search,18,United States,B,Renewal
2604,2025-08-03,Google Ads,59,United States,B,Feature Adoption
2605,2025-11-19,Referral,35,India,B,Feature Adoption
2606,2025-09-07,Organic Search,49,United States,B,Renewal
2607,2026-04-09,Google Ads,25,India,B,Feature Adoption
2608,2025-11-08,LinkedIn,60,United States,A,Feature Adoption
2609,2026-01-23,Organic Search,24,United Kingdom,B,Feature Adoption
2610,2025-11-03,LinkedIn,53,Germany,A,Feature Adoption
2611,2026-03-29,Email Campaign,51,United Kingdom,B,Renewal
2612,2025-12-15,LinkedIn,44,France,A,Signup
2613,2025-10-08,Organic Search,64,Germany,A,Feature Adoption
2614,2025-11-17,Google Ads,60,United Kingdom,A,Feature Adoption
2615,2026-04-15,Google Ads,57,United States,B,Feature Adoption
2616,2025-07-24,Referral,33,United States,A,Feature Adoption
2617,2026-02-06,Email Campaign,22,United States,B,Renewal
2618,2025-10-27,Google Ads,47,United States,B,Renewal
2619,2025-08-07,Organic Search,53,India,B,Feature Adoption
2620,2025-10-18,Organic Search,34,United States,B,Subscription
2621,2025-08-31,Email Campaign,46,United Kingdom,A,Email Verification
2622,2025-10-30,LinkedIn,34,United States,A,Feature Adoption
2623,2025-11-01,Organic Search,52,Germany,B,Renewal
2624,2025-07-04,Email Campaign,31,Canada,A,Renewal
2625,2025-08-21,Organic Search,54,United Kingdom,B,Subscription
2626,2025-12-26,Email Campaign,53,France,A,Signup
2627,2025-08-19,Email Campaign,60,United Kingdom,B,Feature Adoption
2628,2025-09-19,Organic Search,29,United States,B,Feature Adoption
2629,2025-09-06,Organic Search,46,United States,B,Feature Adoption
2630,2025-08-30,LinkedIn,41,Germany,A,Renewal
2631,2025-12-01,Referral,62,Canada,B,Renewal
2632,2026-02-28,Google Ads,20,United States,A,Subscription
2633,2026-02-01,Organic Search,31,France,B,Subscription
2634,2026-02-08,Organic Search,35,Australia,A,Subscription
2635,2026-03-29,Email Campaign,55,India,A,Renewal
2636,2025-09-19,Referral,60,United Kingdom,A,Renewal
2637,2026-02-03,Organic Search,46,Australia,B,Feature Adoption
2638,2025-10-18,Email Campaign,19,France,B,Feature Adoption
2639,2026-04-01,Google Ads,55,United States,B,Subscription
2640,2025-07-28,Organic Search,25,Germany,A,Feature Adoption
2641,2026-04-24,LinkedIn,21,Australia,A,Feature Adoption
2642,2025-10-27,LinkedIn,21,United States,A,Feature Adoption
2643,2025-08-07,Organic Search,39,United Kingdom,A,Email Verification
2644,2025-11-11,Organic Search,29,United States,B,Subscription
2645,2025-10-14,Organic Search,62,France,A,Feature Adoption
2646,2026-02-12,Organic Search,52,Germany,B,Renewal
2647,2026-02-21,Organic Search,39,United States,B,Renewal
2648,2025-07-14,LinkedIn,64,Germany,B,Feature Adoption
2649,2026-04-26,Organic Search,48,Germany,A,Email Verification
2650,2026-04-02,LinkedIn,58,United States,A,Feature Adoption
2651,2025-09-15,Email Campaign,61,United States,B,Renewal
2652,2025-11-26,LinkedIn,23,United States,A,First Login
2653,2026-04-22,Google Ads,51,United States,A,Email Verification
2654,2025-09-28,Referral,57,United States,A,Feature Adoption
2655,2026-02-26,Organic Search,19,Canada,B,First Login
2656,2025-11-11,Referral,58,United States,B,Feature Adoption
2657,2026-03-22,Organic Search,42,United States,A,Feature Adoption
2658,2025-09-15,LinkedIn,38,United Kingdom,B,First Login
2659,2025-12-06,Referral,42,France,A,Feature Adoption
2660,2025-07-21,LinkedIn,31,United States,B,Subscription
2661,2026-04-12,Google Ads,19,United States,A,Subscription
2662,2026-03-27,Organic Search,35,United States,A,Renewal
2663,2026-01-17,Organic Search,53,United Kingdom,A,Subscription
2664,2025-11-11,LinkedIn,59,United States,B,Renewal
2665,2026-03-13,Referral,30,United States,B,Renewal
2666,2026-03-28,LinkedIn,33,United States,B,First Login
2667,2026-01-21,LinkedIn,28,United States,A,Feature Adoption
2668,2025-12-05,Google Ads,33,United States,A,Subscription
2669,2025-09-05,Google Ads,51,Germany,B,Feature Adoption
2670,2025-11-06,Organic Search,42,India,B,Renewal
2671,2026-01-16,Organic Search,41,India,A,Renewal
2672,2025-07-22,Organic Search,64,France,A,Feature Adoption
2673,2025-10-04,Organic Search,64,India,B,Feature Adoption
2674,2026-01-10,Organic Search,36,France,A,Renewal
2675,2026-03-29,Google Ads,32,India,A,Feature Adoption
2676,2026-04-11,LinkedIn,35,United Kingdom,B,Renewal
2677,2026-02-24,LinkedIn,61,Germany,A,Signup
2678,2025-07-30,Email Campaign,31,United States,A,Feature Adoption
2679,2025-12-29,Organic Search,55,United Kingdom,B,Subscription
2680,2026-01-19,LinkedIn,24,Australia,B,Subscription
2681,2026-02-18,Google Ads,25,Germany,A,Feature Adoption
2682,2025-10-10,Organic Search,61,United States,B,Feature Adoption
2683,2026-01-24,LinkedIn,20,India,A,Renewal
2684,2025-08-09,Email Campaign,57,India,A,Feature Adoption
2685,2025-12-15,Email Campaign,50,United States,A,Subscription
2686,2026-03-26,Referral,29,United States,B,Email Verification
2687,2025-07-16,Google Ads,44,United States,B,Feature Adoption
2688,2026-03-26,Email Campaign,42,United States,B,Subscription
2689,2026-03-12,Organic Search,56,United States,B,Subscription
2690,2026-01-29,Referral,61,India,B,Feature Adoption
2691,2025-12-25,Organic Search,37,United States,A,Subscription
2692,2026-03-27,LinkedIn,24,United Kingdom,A,Feature Adoption
2693,2026-01-20,Google Ads,19,United States,A,Subscription
2694,2026-01-25,Organic Search,28,Australia,A,Feature Adoption
2695,2026-03-16,Organic Search,35,United States,B,Subscription
2696,2025-08-17,Organic Search,65,United States,A,Feature Adoption
2697,2026-03-24,Google Ads,20,India,A,Feature Adoption
2698,2025-12-20,Organic Search,45,India,B,Renewal
2699,2025-07-24,Google Ads,65,United States,B,Renewal
2700,2025-07-10,Email Campaign,21,India,A,Feature Adoption
2701,2026-01-16,Google Ads,19,United Kingdom,B,Subscription
2702,2025-08-07,Organic Search,24,Germany,A,Subscription
2703,2025-11-08,Referral,45,United States,A,Feature Adoption
2704,2026-04-19,Organic Search,49,United Kingdom,B,Subscription
2705,2025-09-12,LinkedIn,34,India,B,Renewal
2706,2025-08-29,Organic Search,18,India,A,Renewal
2707,2025-10-08,Organic Search,60,United States,A,Subscription
2708,2026-03-28,Organic Search,32,United States,A,Feature Adoption
2709,2025-09-02,Organic Search,46,Germany,A,Signup
2710,2025-07-25,Google Ads,55,India,A,Subscription
2711,2025-11-24,Google Ads,63,India,A,Renewal
2712,2026-04-25,Referral,56,Canada,A,Feature Adoption
2713,2026-02-01,LinkedIn,42,United Kingdom,A,Subscription
2714,2026-04-09,LinkedIn,65,France,A,Subscription
2715,2026-02-19,Organic Search,27,United Kingdom,A,Feature Adoption
2716,2026-01-13,LinkedIn,27,United Kingdom,B,Feature Adoption
2717,2025-07-11,LinkedIn,54,India,A,Renewal
2718,2025-10-08,Email Campaign,24,India,B,Renewal
2719,2025-10-23,Organic Search,45,United States,B,Subscription
2720,2025-07-29,Google Ads,53,Germany,B,Feature Adoption
2721,2025-08-30,Google Ads,19,Canada,A,Feature Adoption
2722,2025-10-19,Organic Search,64,India,B,Subscription
2723,2025-12-14,LinkedIn,41,United Kingdom,A,Renewal
2724,2026-03-24,Organic Search,19,India,A,Renewal
2725,2025-07-02,Referral,60,India,B,Feature Adoption
2726,2026-04-16,LinkedIn,53,United States,A,Subscription
2727,2026-01-24,Google Ads,61,United States,B,Subscription
2728,2025-08-17,LinkedIn,42,United States,B,Subscription
2729,2025-10-19,Organic Search,45,Canada,B,Renewal
2730,2025-09-13,LinkedIn,38,Australia,A,Renewal
2731,2025-08-31,Organic Search,35,United States,B,Feature Adoption
2732,2026-04-27,LinkedIn,50,United States,B,Renewal
2733,2025-07-16,Referral,32,United States,B,Subscription
2734,2026-03-21,Google Ads,42,United States,B,First Login
2735,2026-01-15,Google Ads,60,United States,B,Subscription
2736,2025-07-14,Organic Search,51,United States,B,Subscription
2737,2025-08-11,Organic Search,65,United Kingdom,B,Subscription
2738,2025-09-29,Referral,55,United Kingdom,A,Feature Adoption
2739,2025-09-12,Organic Search,58,United States,B,Signup
2740,2026-03-11,Google Ads,43,United Kingdom,B,Subscription
2741,2026-02-15,Referral,44,Germany,A,Feature Adoption
2742,2025-12-24,Organic Search,65,France,A,Subscription
2743,2026-02-28,Email Campaign,28,India,A,Renewal
2744,2025-08-04,LinkedIn,43,United States,A,Subscription
2745,2025-11-12,Organic Search,30,United States,B,Feature Adoption
2746,2025-09-06,Email Campaign,63,United States,A,Feature Adoption
2747,2026-01-22,Organic Search,23,United Kingdom,B,Feature Adoption
2748,2025-09-23,LinkedIn,28,United States,B,Feature Adoption
2749,2026-02-02,Organic Search,60,United Kingdom,B,Subscription
2750,2026-04-06,Google Ads,25,United States,B,Subscription
2751,2026-04-06,Organic Search,21,United States,A,Feature Adoption
2752,2026-04-23,Organic Search,43,United States,B,First Login
2753,2025-08-18,Google Ads,21,United States,B,Feature Adoption
2754,2025-11-06,Referral,52,United States,B,Feature Adoption
2755,2026-02-23,LinkedIn,50,Canada,B,Feature Adoption
2756,2025-07-08,Referral,49,United Kingdom,A,Feature Adoption
2757,2025-10-02,Organic Search,51,United States,A,Feature Adoption
2758,2026-04-20,Google Ads,49,Germany,A,Subscription
2759,2026-02-10,Organic Search,32,Canada,A,Feature Adoption
2760,2025-08-28,Referral,61,United States,A,Feature Adoption
2761,2025-12-21,Organic Search,65,France,B,Renewal
2762,2026-04-28,Google Ads,43,United Kingdom,A,Renewal
2763,2026-02-18,Google Ads,49,United States,B,Subscription
2764,2025-09-14,Referral,18,United States,B,Feature Adoption
2765,2025-09-26,Organic Search,38,United Kingdom,A,Email Verification
2766,2026-01-18,LinkedIn,18,Germany,A,Feature Adoption
2767,2026-02-15,Email Campaign,43,Germany,A,Subscription
2768,2026-03-25,LinkedIn,22,India,A,First Login
2769,2026-04-17,Google Ads,56,Canada,A,Feature Adoption
2770,2026-03-31,LinkedIn,45,United States,A,Feature Adoption
2771,2026-04-06,Referral,26,India,A,Signup
2772,2025-12-17,LinkedIn,62,India,A,Subscription
2773,2026-04-04,Google Ads,63,Germany,A,Feature Adoption
2774,2025-11-27,LinkedIn,56,United States,B,Subscription
2775,2026-03-20,Google Ads,23,United States,B,Subscription
2776,2026-04-06,Google Ads,20,India,A,Feature Adoption
2777,2025-12-30,Email Campaign,52,United States,B,Feature Adoption
2778,2025-10-09,Google Ads,29,India,B,Subscription
2779,2025-11-18,Google Ads,57,United States,B,Subscription
2780,2026-02-22,Google Ads,42,United Kingdom,A,Renewal
2781,2026-04-21,Referral,63,United Kingdom,A,Subscription
2782,2025-09-05,Organic Search,49,United Kingdom,A,Signup
2783,2026-03-30,Organic Search,43,United Kingdom,A,Subscription
2784,2025-10-30,Google Ads,19,Germany,A,Renewal
2785,2026-01-16,Google Ads,61,United Kingdom,B,Email Verification
2786,2025-09-02,Organic Search,29,India,A,Feature Adoption
2787,2026-01-08,Organic Search,51,United States,B,Subscription
2788,2025-10-09,Organic Search,57,Australia,B,Subscription
2789,2025-09-07,LinkedIn,35,Germany,A,Subscription
2790,2025-10-22,Referral,54,United States,A,Feature Adoption
2791,2025-09-23,Organic Search,38,Germany,B,Renewal
2792,2026-03-05,Organic Search,42,India,B,Subscription
2793,2026-01-23,Email Campaign,62,United States,B,Subscription
2794,2026-01-06,Organic Search,50,India,B,Subscription
2795,2026-01-06,Google Ads,49,India,A,Renewal
2796,2026-04-13,Organic Search,49,United Kingdom,A,Feature Adoption
2797,2025-11-11,Organic Search,58,United States,A,Renewal
2798,2026-03-20,Referral,25,United States,A,Feature Adoption
2799,2025-09-23,Organic Search,63,United Kingdom,B,Feature Adoption
2800,2025-07-20,Organic Search,43,United States,B,Feature Adoption
2801,2026-02-18,Organic Search,30,Australia,B,Subscription
2802,2026-01-04,LinkedIn,44,United States,B,Renewal
2803,2026-03-26,Organic Search,46,France,A,Signup
2804,2025-11-14,Email Campaign,59,United States,A,Feature Adoption
2805,2025-08-14,Organic Search,47,United States,B,Subscription
2806,2025-09-01,LinkedIn,53,United Kingdom,B,Subscription
2807,2025-09-06,LinkedIn,41,United States,B,Renewal
2808,2026-03-27,Google Ads,43,France,B,Feature Adoption
2809,2025-12-17,Google Ads,45,India,B,Renewal
2810,2026-04-25,Google Ads,46,France,A,Feature Adoption
2811,2025-09-24,Organic Search,50,Germany,B,Subscription
2812,2025-11-21,Google Ads,55,United States,B,Feature Adoption
2813,2025-12-10,LinkedIn,36,Australia,B,Feature Adoption
2814,2025-08-30,Email Campaign,45,Australia,A,Signup
2815,2025-07-04,Referral,37,United States,B,Feature Adoption
2816,2025-10-27,Organic Search,59,United States,A,Renewal
2817,2025-08-29,LinkedIn,22,India,B,Feature Adoption
2818,2026-03-04,Organic Search,58,United States,B,Subscription
2819,2025-08-21,Organic Search,51,United States,A,Feature Adoption
2820,2026-04-27,LinkedIn,27,Germany,B,Renewal
2821,2025-10-22,Google Ads,46,India,A,Feature Adoption
2822,2026-01-28,Organic Search,41,United States,A,Renewal
2823,2025-09-24,Referral,22,United States,A,Subscription
2824,2025-09-27,LinkedIn,24,Australia,A,Feature Adoption
2825,2025-08-02,Organic Search,59,United Kingdom,B,Feature Adoption
2826,2025-08-17,Organic Search,23,Germany,A,Feature Adoption
2827,2026-03-08,Organic Search,47,Germany,B,Subscription
2828,2026-02-27,Google Ads,60,Germany,B,Renewal
2829,2025-12-27,Google Ads,65,United States,A,Feature Adoption
2830,2025-11-14,Google Ads,54,United States,A,Feature Adoption
2831,2025-08-16,Google Ads,60,France,A,Feature Adoption
2832,2026-04-10,Organic Search,21,United States,A,Feature Adoption
